ID AVG WORKFLOW PLATFORM PIPELINE CORES FILES DATA_MB LATENCY BANDWITH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
28183921 13 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 122.898 123.622 0.00585253 141.044 0.128656
28183921 14 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 117.037 114.439 0.0227029 121.731 0.0385579
28183921 15 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 116.143 112.436 0.0329671 135.706 0.144154
28183939 1 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 140.945 150.583 0.0640045 186.487 0.244212
28183939 2 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 136.607 143.755 0.049725 199.609 0.315627
28183939 3 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 133.583 139.401 0.0417295 168.614 0.207758
28183939 4 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 136.594 143.897 0.0507478 168.879 0.191172
28183939 5 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 143.771 155.056 0.0727859 168.243 0.145461
28183939 6 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 136.581 143.837 0.0504457 166.563 0.180001
28183939 7 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 149.193 163.544 0.0877494 194.448 0.232734
28183939 8 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 300.595 393.556 0.236207 404.227 0.256369
28183939 9 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 165.878 187.628 0.115925 198.409 0.163961
28183939 10 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 149.647 164.068 0.0879011 170.704 0.123358
28183939 11 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 143.955 155.099 0.0718516 174.833 0.176615
28183939 12 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 141.003 150.578 0.0635856 155.098 0.0908741
28183939 13 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 134.191 140.085 0.0420751 183.911 0.27035
28183939 14 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 132.721 137.993 0.0382084 142.482 0.0685071
28183939 15 swarp-0.dax cori.xml 1 1 20 555.024 0.117647 2.32143 137.735 145.719 0.0547933 168.98 0.184901
28183956 1 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 124.31 123.409 0.00730657 142.222 0.125938
28183956 2 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 120.693 118.056 0.0223325 140.107 0.138569
28183956 3 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 123.145 121.943 0.00985813 134.9 0.0871358
28183956 4 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 124.79 124.29 0.00402165 172.673 0.277307
28183956 5 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 123.09 121.798 0.010609 129.677 0.0507921
28183956 6 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 125.53 125.359 0.00136081 131.272 0.0437404
28183956 7 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 132.527 136.647 0.0301468 195.191 0.321039
28183956 8 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 129.791 133.062 0.0245833 177.003 0.26673
28183956 9 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 124.766 125.122 0.00284126 169.018 0.261817
28183956 10 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 123.341 122.055 0.0105297 127.233 0.0305951
28183956 11 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 123.82 123.138 0.00553486 155.164 0.202005
28183956 12 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 122.997 121.99 0.00825585 129.153 0.0476685
28183956 13 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 123.525 122.492 0.00843144 165.894 0.255398
28183956 14 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 126.475 126.677 0.00159124 222.138 0.430646
28183956 15 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 122.305 120.609 0.0140552 140.835 0.131573
28183967 1 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 124.69 124.045 0.00519771 155.799 0.199677
28183967 2 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 124.595 125.556 0.00765237 144.27 0.136373
28183967 3 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 126.364 126.605 0.00190452 182.979 0.309409
28183967 4 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 127.641 128.713 0.00832639 177.222 0.279765
28183967 5 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 123.211 122.132 0.00883378 139.117 0.114341
28183967 6 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 132.113 135.277 0.0233835 167.901 0.213149
28183967 7 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 129.814 132.946 0.0235558 176.617 0.264998
28183967 8 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 129.541 133.107 0.0267906 153.61 0.156689
28183967 9 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 128.461 130.198 0.0133417 144.748 0.112524
28183967 10 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 125.31 125.251 0.000468251 150.086 0.165082
28183967 11 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 125.283 126.049 0.00607986 150.54 0.167777
28183967 12 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 128.712 130.863 0.0164373 142.226 0.0950206
28183967 13 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 129.648 131.344 0.012914 145.303 0.107738
28183967 14 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 126.014 126.206 0.00152386 145.053 0.131255
28183967 15 swarp-0.dax cori.xml 1 1 4 96.0645 0.117647 2.32143 125.511 125.278 0.00185784 168.078 0.253258
28183916 1 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.06 114.386 0.01464 129.331 0.102614
28183916 2 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.446 114.311 0.0186747 131.899 0.117154
28183916 3 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.542 114.375 0.018946 120.314 0.0313464
28183916 4 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.669 114.596 0.0180934 129.465 0.0988332
28183916 5 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 115.542 112.707 0.0251505 120.765 0.0432531
28183916 6 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.218 113.906 0.0203023 129.783 0.104519
28183916 7 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.808 115.368 0.012483 160.554 0.272469
28183916 8 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 117.308 115.91 0.0120609 156.893 0.252303
28183916 9 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 115.495 112.65 0.0252559 121.702 0.0510007
28183916 10 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.382 113.646 0.0240753 137.689 0.154747
28183916 11 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 115.924 113.36 0.0226186 120.131 0.0350236
28183916 12 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 116.304 113.761 0.0223542 138.46 0.160019
28183916 13 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 115.068 111.928 0.0280584 180.44 0.36229
28183916 14 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 114.97 111.578 0.0304012 141.915 0.189871
28183916 15 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 115.436 112.565 0.0255124 117.73 0.0194786
28183934 1 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 146.679 160.826 0.0879648 200.668 0.269049
28183934 2 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 139.075 148.459 0.0632104 205.632 0.323671
28183934 3 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 133.495 139.952 0.0461368 181.108 0.2629
28183934 4 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 139.365 148.787 0.0633249 174.309 0.200473
28183934 5 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 147.995 161.636 0.0843945 181.667 0.18535
28183934 6 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 134.405 141.617 0.0509295 171.538 0.216474
28183934 7 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 136.657 144.924 0.0570414 166.83 0.180858
28183934 8 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 268.621 345.604 0.222749 358.052 0.249773
28183934 9 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 164.794 188.411 0.125345 206.114 0.200469
28183934 10 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 135.619 142.957 0.0513353 162.734 0.166622
28183934 11 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 142.582 154.123 0.074886 162.993 0.125227
28183934 12 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 140.753 150.953 0.0675714 155.225 0.0932311
28183934 13 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 136.295 144.073 0.053982 183.701 0.258059
28183934 14 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 136.361 144.413 0.0557565 182.163 0.251433
28183934 15 swarp-0.dax cori.xml 1 1 24 651.088 0.117647 2.32143 137.706 146.363 0.0591474 186.902 0.263219
28183951 1 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 130.795 135.572 0.0352368 145.487 0.100986
28183951 2 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 128.33 130.156 0.0140301 180.739 0.289969
28183951 3 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 129.649 132.413 0.020875 147.08 0.118511
28183951 4 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 131.433 135.143 0.0274472 144.429 0.0899808
28183951 5 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 132.103 137.294 0.037805 161.406 0.181547
28183951 6 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 130.748 134.83 0.0302728 185.988 0.297008
28183951 7 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 132.651 136.742 0.0299148 171.768 0.227731
28183951 8 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 140.909 149.622 0.0582318 208.298 0.323521
28183951 9 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 140.712 150.552 0.0653603 189.646 0.258031
28183951 10 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 131.941 136.668 0.0345818 159.769 0.174175
28183951 11 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 130.59 133.391 0.0210003 175.839 0.257335
28183951 12 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 129.422 132.741 0.0250019 140.171 0.0766855
28183951 13 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 130.578 133.715 0.023463 162.85 0.198169
28183951 14 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 129.031 131.652 0.0199099 169.305 0.237881
28183951 15 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 127.71 129.477 0.0136431 150.64 0.152212
28183961 1 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 128.217 129.681 0.0112872 138.293 0.0728593
28183961 2 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 128.599 130.361 0.0135161 152.505 0.156753
28183961 3 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 124.582 124.698 0.000926386 145.709 0.144991
28183961 4 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 129.198 131.561 0.01796 173.314 0.254544
28183961 5 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 128.496 130.412 0.0146982 159.941 0.196606
28183961 6 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 133.882 138.556 0.0337319 167.08 0.198694
28183961 7 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 131.401 137.218 0.0423894 165.758 0.207272
28183961 8 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 134.796 142.284 0.0526287 179.736 0.250036
28183961 9 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 129.504 132.852 0.0252035 151.948 0.147713
28183961 10 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 130.626 134.231 0.0268555 139.14 0.0611881
28183961 11 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 126.955 129.147 0.0169755 137.64 0.0776303
28183961 12 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 130.153 133.519 0.0252111 161.472 0.193963
28183961 13 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 126.716 128.148 0.011173 155.253 0.183812
28183961 14 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 126.186 126.804 0.00487682 133.277 0.0532089
28183961 15 swarp-0.dax cori.xml 1 1 8 192.129 0.117647 2.32143 128.409 130.498 0.016009 166.518 0.228857
28184663 1 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6182 107.608 0.613244 129.409 0.678398
28184663 2 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6193 109.182 0.61881 114.994 0.638075
28184663 3 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6182 107.563 0.613082 130.789 0.681791
28184663 4 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6179 107.066 0.611289 111.819 0.62781
28184663 5 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6188 108.477 0.616337 129.608 0.678887
28184663 6 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6179 107.098 0.611405 118.435 0.648601
28184663 7 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6196 109.686 0.620558 122.478 0.660188
28184663 8 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6178 107.009 0.611082 123.725 0.663626
28184663 9 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6173 106.201 0.608128 114.067 0.635151
28184663 10 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6172 106.015 0.607441 117.273 0.645125
28184663 11 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6183 107.758 0.613781 138.24 0.698941
28184663 12 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6176 106.618 0.609659 124.007 0.664392
28184663 13 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6201 110.449 0.623175 127.508 0.673588
28184663 14 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6184 107.901 0.614292 122.358 0.659862
28184663 15 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6193 109.279 0.619148 130.128 0.680166
28184915 1 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6434 147.253 0.717198 167.837 0.751882
28184915 2 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6382 139.103 0.700665 155.416 0.732086
28184915 3 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6478 154.499 0.730432 171.609 0.75731
28184915 4 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6409 143.225 0.709262 181.846 0.771011
28184915 5 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6428 146.892 0.716508 160.137 0.739955
28184915 6 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6806 206.532 0.798188 239.594 0.826037
28184915 7 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6883 217.598 0.808416 251.579 0.834294
28184915 8 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6659 182.666 0.771902 277.115 0.849644
28184915 9 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6333 131.34 0.683012 167.568 0.751544
28184915 10 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6344 133.102 0.6872 140.686 0.70406
28184915 11 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6343 132.944 0.686829 141.849 0.70649
28184915 12 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6347 133.493 0.688113 149.891 0.722233
28184915 13 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6773 203.066 0.79476 217.448 0.808334
28184915 14 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.7311 282.444 0.85225 300.789 0.861261
28184915 15 swarp-0.dax cori.xml 1 32 16 458.959 0.117647 2.32143 41.6444 148.513 0.719591 175.749 0.763047
28184932 1 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4722 110.747 0.616495 142.267 0.70146
28184932 2 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4726 111.831 0.620208 119.37 0.644193
28184932 3 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4745 114.188 0.62803 134.061 0.683171
28184932 4 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4733 112.49 0.622424 144.643 0.706358
28184932 5 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.475 115.183 0.631237 129.722 0.672569
28184932 6 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4745 114.477 0.628969 121.007 0.648991
28184932 7 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4794 122.11 0.652121 133.774 0.682454
28184932 8 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4774 119.002 0.643053 238.584 0.82196
28184932 9 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4741 113.579 0.62604 142.374 0.701673
28184932 10 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4743 113.845 0.626912 142.81 0.702581
28184932 11 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4745 114.24 0.628199 117.848 0.639582
28184932 12 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4737 113.206 0.624811 123.981 0.657417
28184932 13 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4734 112.602 0.622802 121.367 0.650041
28184932 14 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4743 113.964 0.627299 150.765 0.718274
28184932 15 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4795 122.331 0.652751 147.131 0.711281
28184946 1 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.486 131.409 0.67669 159.056 0.732887
28184946 2 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4802 122.66 0.653676 130.622 0.674785
28184946 3 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4828 126.77 0.664883 133.225 0.681119
28184946 4 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4806 123.389 0.655719 166.117 0.744274
28184946 5 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4795 121.664 0.650846 130.254 0.673871
28184946 6 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4875 134.174 0.683341 147.146 0.711256
28184946 7 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4901 137.891 0.691856 159.215 0.733127
28184946 8 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4864 132.518 0.679392 331.149 0.8717
28184946 9 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4796 121.733 0.651044 132.812 0.680154
28184946 10 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4813 124.838 0.659709 138.757 0.693843
28184946 11 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4807 123.469 0.655941 129.618 0.672262
28184946 12 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4817 125.159 0.660579 141.775 0.700358
28184946 13 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.483 127.071 0.665675 140.551 0.69774
28184946 14 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4831 127.459 0.666693 172.344 0.753499
28184946 15 swarp-0.dax cori.xml 1 32 0 0 0.117647 2.32143 42.4903 138.48 0.693167 173.324 0.754851
28184669 1 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0068 107.69 0.619216 121.986 0.663841
28184669 2 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0059 107.778 0.619533 117.593 0.651289
28184669 3 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0064 107.628 0.618999 122.16 0.664322
28184669 4 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0074 109.399 0.625156 132.253 0.689932
28184669 5 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0066 107.72 0.619323 124.413 0.670401
28184669 6 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0064 106.833 0.616163 122.039 0.66399
28184669 7 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0059 107.018 0.61683 121.988 0.663852
28184669 8 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0077 108.528 0.622147 117.923 0.652252
28184669 9 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.007 108.149 0.62083 145.513 0.71819
28184669 10 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0071 107.579 0.618818 124.185 0.669791
28184669 11 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0073 108.98 0.623716 120.843 0.660657
28184669 12 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.008 110.252 0.628052 133.492 0.692806
28184669 13 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0078 109.995 0.627185 120.939 0.660923
28184669 14 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0079 111.659 0.63274 135.057 0.696367
28184669 15 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0103 114.397 0.64151 287.292 0.857253
28184923 1 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0272 140.411 0.707807 156.411 0.737697
28184923 2 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0268 139.3 0.705479 153.078 0.731989
28184923 3 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0342 150.475 0.727303 161.993 0.746691
28184923 4 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0275 141.432 0.709913 153.342 0.732444
28184923 5 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0385 157.231 0.738993 161.899 0.746518
28184923 6 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0745 214.85 0.808822 226.353 0.818538
28184923 7 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.1177 282.686 0.854546 349.21 0.882255
28184923 8 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0248 194.298 0.788856 225.767 0.818287
28184923 9 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0223 132.169 0.689622 140.395 0.707808
28184923 10 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0238 133.999 0.693849 139.098 0.705074
28184923 11 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0236 133.813 0.693427 139.837 0.706632
28184923 12 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0233 133.301 0.69225 143.086 0.713297
28184923 13 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0447 167.896 0.755535 194.556 0.789034
28184923 14 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.1325 304.982 0.865131 329.499 0.875167
28184923 15 swarp-0.dax cori.xml 1 32 28 747.153 0.117647 2.32143 41.0381 156.631 0.737996 201.441 0.796277
28184942 1 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8731 129.347 0.676273 141.029 0.703089
28184942 2 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8712 127.34 0.671185 137.053 0.69449
28184942 3 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8706 126.689 0.669501 134.285 0.688196
28184942 4 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8708 125.301 0.665839 160.357 0.73889
28184942 5 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8769 135.24 0.690352 144.566 0.710327
28184942 6 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.877 136.76 0.693791 175.218 0.761
28184942 7 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8824 144.396 0.709947 183.812 0.772145
28184942 8 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8706 129.798 0.677418 247.763 0.831006
28184942 9 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8716 126.879 0.669987 141.866 0.70485
28184942 10 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8751 132.097 0.682997 149.13 0.719204
28184942 11 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.871 126.427 0.668813 135.994 0.692112
28184942 12 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8716 126.607 0.66928 137.453 0.695375
28184942 13 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8691 122.784 0.659002 145.141 0.711528
28184942 14 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8809 141.055 0.703088 176.584 0.762827
28184942 15 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8854 150.695 0.722051 200.206 0.790788
28184954 1 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8606 109.936 0.619229 132.03 0.682947
28184954 2 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8613 111.202 0.623555 120.648 0.653029
28184954 3 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8613 112.186 0.626858 167.89 0.750662
28184954 4 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8613 110.994 0.622852 123.053 0.659812
28184954 5 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8627 113.788 0.632099 126.491 0.669047
28184954 6 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.864 116.88 0.64182 144.104 0.709487
28184954 7 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8649 118.792 0.647579 141.234 0.703577
28184954 8 swarp-0.dax cori.xml 1 32 12 288.193 0.117647 2.32143 41.8626 114.196 0.633414 287.212 0.854245
