ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWIDTH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
30881323 6 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 56.5114 62.6187 0.0975323 90.564 0.376006
30881323 7 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 58.2116 64.8965 0.103009 128.556 0.547188
30881323 8 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 51.8348 55.7097 0.0695548 80.918 0.359416
30881323 9 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 52.4666 57.3403 0.0849964 105.307 0.501775
30881323 10 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 53.3819 58.3475 0.0851031 77.1746 0.308297
30881323 11 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 53.3741 57.3432 0.0692164 119.377 0.552894
30881323 12 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 51.6968 59.004 0.123843 78.3151 0.339887
30881323 13 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 52.4855 58.1392 0.0972439 112.238 0.532374
30881323 14 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 57.7125 64.1281 0.100043 88.3388 0.346691
30881323 15 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 53.5797 59.4369 0.0985456 99.4681 0.461338
30868789 1 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.0292 40.0563 0.000677764 63.7692 0.372281
30868789 2 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.2382 40.0417 0.00490672 58.7189 0.314732
30868789 3 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 41.1678 41.1534 0.000350306 75.7943 0.456848
30868789 4 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 41.5785 41.8252 0.00589766 51.5831 0.19395
30868789 5 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.1825 39.9749 0.00519404 56.6817 0.291085
30868789 6 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 39.7688 39.6134 0.00392396 58.1628 0.316249
30868789 7 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.0784 39.1798 0.0229351 46.2843 0.134082
30868789 8 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.1388 38.9899 0.0294667 67.3361 0.403904
30868789 9 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 39.9632 40.7283 0.0187849 64.5118 0.380528
30868789 10 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.1793 40.1867 0.000182897 66.2022 0.393081
30868789 11 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.446 39.9556 0.0122742 68.5914 0.410334
30868789 12 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.8677 40.61 0.00634568 50.7905 0.195367
30868789 13 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.1466 40.5951 0.0110492 85.4366 0.530101
30868789 14 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.1539 40.078 0.00189278 56.2452 0.286093
30868789 15 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 40.8328 40.4294 0.0099768 100.566 0.59397
30873093 1 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 72.3302 87.5001 0.17337 157.544 0.54089
30873093 2 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 74.4964 93.8136 0.205911 138.793 0.463255
30873093 3 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 72.5752 87.2465 0.168159 134.559 0.460642
30873093 4 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 79.1348 97.0426 0.184535 147.357 0.462971
30873093 5 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 74.3309 94.113 0.210195 157.983 0.529502
30873093 6 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 77.5463 92.4913 0.161583 161.587 0.520096
30873093 7 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 75.2276 91.1622 0.174794 158.831 0.526368
30873093 8 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 77.0509 90.8548 0.151934 138.297 0.442861
30873093 9 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 77.4396 93.2429 0.169485 139.935 0.446603
30873093 10 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 72.5629 86.4355 0.160496 147.649 0.508545
30873093 11 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 73.4815 88.1872 0.166755 130.302 0.436066
30873093 12 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 73.6087 90.6968 0.188409 146.716 0.49829
30873093 13 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 75.9571 91.6064 0.170832 143.028 0.468937
30873093 14 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 73.1232 88.8705 0.177193 144.175 0.492817
30873093 15 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 74.5637 91.629 0.186243 155.448 0.520332
30876298 1 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 62.3174 69.6521 0.105304 119.841 0.480001
30876298 2 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.9261 106.77 0.504298 166.634 0.682381
30876298 3 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 49.5003 59.1841 0.163622 115.82 0.572611
30876298 4 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 51.8961 55.9491 0.0724413 93.9464 0.447599
30876298 5 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 50.9423 53.0455 0.0396484 108.758 0.531601
30876298 6 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 48.2945 50.522 0.044089 99.9214 0.516675
30876298 7 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 51.7067 53.2433 0.0288602 91.621 0.435646
30876298 8 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 56.233 61.254 0.0819705 134.977 0.583389
30876298 9 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 48.8764 51.755 0.055619 107.041 0.543387
30876298 10 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.4181 53.9855 0.0290331 99.2544 0.471881
30876298 11 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.8323 55.7074 0.0516115 148.27 0.643674
30876298 12 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.4655 112.383 0.533155 189.644 0.723347
30876298 13 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 50.9074 100.862 0.495277 183.597 0.722722
30876298 14 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 50.3894 97.6249 0.483847 173.166 0.709011
30876298 15 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 51.6639 98.0493 0.473082 191.643 0.730415
30881324 1 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 53.2166 59.8761 0.111222 96.2665 0.447195
30881324 2 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 51.7255 58.9008 0.12182 91.6548 0.435648
30881324 3 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.1232 58.8306 0.114013 72.8585 0.284597
30881324 4 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 52.4746 63.6036 0.174974 92.016 0.429723
30881324 5 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 57.5223 66.3229 0.132693 114.911 0.499418
30881324 6 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 55.1442 62.4433 0.116891 78.9101 0.301177
30881324 7 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 55.125 64.4369 0.144512 91.9988 0.400808
30881324 8 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 51.2462 56.8155 0.0980249 81.3571 0.370108
30881324 9 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 61.7532 73.7124 0.162241 122.413 0.495535
30881324 10 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 24 0 0.75 0.8 53.9862 61.1286 0.116842 116.032 0.53473
